"section","Frequency rank","Occurrences","absolut alphabetic order","lex","Vocalized lexeme","verbal class 1st cons","verbal class 2nd cons","verbal class 3rd cons","verbal class other","verbal class list with formula","verbal class list witout formula","Part of speech","Verbal stems","Current EN glosses","Vocalized lexeme as in Mitchel (print edition)","Vocalized lexeme as in Mitchel (Logos version)","Mitchel Section","Rational for change","Mitchel non-verb gloss EN","New glosses_with_prioritized displayed meaning of verbs_without_excel_formula_EN","New glosses (verbs:prioritized displayed meaning of verbs) with excel formula EN","meaning fixed","Qal=1 EN","Nifal=2 EN","Piel=3 EN","Pual=4 EN","Hitpael=5 EN","Hifil=6 EN","Hofal=7 EN","Hishtafal=8 EN","Passive qal=9 EN","Etpaal=10 EN","Nitpael=11 EN","Hotpaal=12 EN","Tifal=13 EN","Hitpoal=14 EN","Poal=15 EN","Poel=16 EN"
,1743,16,7127,"RBBH/","רְבָבָה ",,,,,", , , ",,"subs",,"great multitude; ten thousand",,,"Mitchel_Sec5.V (16)",,"great multitude; ten thousand","great multitude; ten thousand",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7831,1,7128,"RBD[","רבד ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","qal","prepare",,,,,,"qal: prepare;","qal: prepare; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","prepare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2309,10,7129,"RBH/","רַבָּה ",,,,,", , , ",,"nmpr",,"Rabbah",,,"Mitchel_Sec5.BB (10)",,"Rabbah","Rabbah",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7832,1,7130,"RBH=[","רבה II","i-guttural",,"iii-hey",,"i-guttural, , iii-hey, ","i-guttural, iii-hey","verb","qal","shoot",,,,,,"qal: shoot;","qal: shoot; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","shoot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec0922",216,224,7131,"RBH[","רבה I","i-guttural",,"iii-hey",,"i-guttural, , iii-hey, ","i-guttural, iii-hey","verb","hif piel qal","become much, many; become great",,,"Mitchel_Sec2.D (269-220)",,,"qal: be numerous, become numerous, be great; pi: make much, many; raise; make profit; hi: multiply, make many;","qal: be numerous, become numerous, be great; qal pass: 0; ni: 0; pi: make much, many; raise; make profit; pu: 0; hit: 0; hi: multiply, make many; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","H=6","be numerous, become numerous, be great",0,"make much, many; raise; make profit",0,0,"multiply, make many",0,0,0,0,0,0,0,0,0,0
,2310,10,7132,"RBW>/","רִבֹּוא ",,,,,", , , ",,"subs",,"ten thousand, myriad",,,"Mitchel_Sec5.AA (11)",,"ten thousand, countless","ten thousand, countless",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3067,6,7133,"RBJBJM/","רְבִיבִים ",,,,,", , , ",,"subs",,"heavy rain",,,,,"heavy rain","heavy rain",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5437,2,7134,"RBJD/","רָבִיד ",,,,,", , , ",,"subs",,"necklace",,,,,"necklace","necklace",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,662,56,7135,"RBJ<J/","רְבִיעִי ",,,,,", , , ",,"adjv",,"fourth",,,"Mitchel_Sec4.I (57-55)",,"fourth; one-fourth","fourth; one-fourth",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7833,1,7136,"RBJT/","רַבִּית ",,,,,", , , ",,"nmpr",,"Rabbith",,,,,"Rabbith","Rabbith",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4410,3,7137,"RBK[","רבך ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","hof","be mixed",,,,,,"ho: be mixed;","qal: 0; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: be mixed; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision",0,0,0,0,0,0,"be mixed",0,0,0,0,0,0,0,0,0
,2200,11,7138,"RBLH/","רִבְלָה ",,,,,", , , ",,"nmpr",,"Riblah",,,"Mitchel_Sec5.AA (11)",,"Riblah","Riblah",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3814,4,7139,"RB</","רִבֵּעַ I",,,,,", , , ",,"subs",,"member of fourth generation",,,,,"member of fourth generation","member of fourth generation",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2817,7,7140,"RB<=/","רֶבַע II",,,,,", , , ",,"subs",,"fourth part; side",,,,,"fourth part; side","fourth part; side",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7828,1,7141,"RB<==/","רֹבַע III",,,,,", , , ",,"subs",,"dust",,,,,"dust","dust",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7829,1,7142,"RB<===/","רֹבַע IV",,,,,", , , ",,"subs",,"fourth part",,,,,"fourth part","fourth part",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5435,2,7143,"RB<====/","רֶבַע V",,,,,", , , ",,"nmpr",,"Reba",,,,,"Reba","Reba",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3815,4,7144,"RB<=[","רבע II","i-guttural",,"iii-guttural",,"i-guttural, , iii-guttural, ","i-guttural, iii-guttural","verb","hif qal","lie down; lie with",,,,,,"qal: lie down; lie with; hi: cause to cross-breed;","qal: lie down; lie with; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: cause to cross-breed; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","lie down; lie with",0,0,0,0,"cause to cross-breed",0,0,0,0,0,0,0,0,0,0
,2088,12,7145,"RB<[","רבע I","i-guttural",,"iii-guttural",,"i-guttural, , iii-guttural, ","i-guttural, iii-guttural","verb","pual qal","be square",,,"Mitchel_Sec5.Z (12)",,,"qal: squared; pu: be square;","qal: squared; qal pass: 0; ni: 0; pi: 0; pu: be square; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","squared",0,0,"be square",0,0,0,0,0,0,0,0,0,0,0,0
,3816,4,7146,"RBY/","רֵבֶץ ",,,,,", , , ",,"subs",,"resting place",,,,,"resting place","resting place",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1131,30,7147,"RBY[","רבץ ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","hif qal","lie down, lie",,,"Mitchel_Sec5.K (30-29)",,,"qal: lie down, crouch; hi: cause to lie down; cover with;","qal: lie down, crouch; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: cause to lie down; cover with; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","lie down, crouch",0,0,0,0,"cause to lie down; cover with",0,0,0,0,0,0,0,0,0,0
,1130,30,7148,"RBQH/","רִבְקָה ",,,,,", , , ",,"nmpr",,"Rebekah",,,"Mitchel_Sec5.K (30-29)",,"Rebekah","Rebekah",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5440,2,7149,"RGB/","רֶגֶב ",,,,,", , , ",,"subs",,"clod of earth",,,,,"clod of earth","clod of earth",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2821,7,7150,"RGZ/","רֹגֶז I",,,,,", , , ",,"subs",,"excitement; agitation",,,,,"excitement; agitation","excitement; agitation",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7845,1,7151,"RGZ=/","רַגָּז II",,,,,", , , ",,"adjv",,"excited; trembling",,,,,"excited; trembling","excited; trembling",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,885,41,7152,"RGZ[","רגז ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","hif hit qal","quake, be excited",,,"Mitchel_Sec5.E (41-40)",,,"qal: shake, quake; hit: excite oneself; hi: cause to quake; agitate;","qal: shake, quake; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: excite oneself; hi: cause to quake; agitate; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","shake, quake",0,0,0,"excite oneself","cause to quake; agitate",0,0,0,0,0,0,0,0,0,0
,7846,1,7153,"RGZH/","רָגְזָה ",,,,,", , , ",,"subs",,"agitation; trembling",,,,,"agitation; trembling","agitation; trembling",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec0823",197,247,7154,"RGL/","רֶגֶל ",,,,,", , , ",,"subs",,"foot, leg",,,"Mitchel_Sec2.D (269-220)",,"foot, leg","foot, leg",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1230,26,7155,"RGL[","רגל ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","piel qal tif","slander",,,"Mitchel_Sec5.M (26-25)",,,"qal: slander; pi: slander, spy out; tif: teach (someone) to walk;","qal: slander; qal pass: 0; ni: 0; pi: slander, spy out; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: teach (someone) to walk; hitpo: 0; poa: 0; poe: 0.","P=3","slander",0,"slander, spy out",0,0,0,0,0,0,0,0,0,"teach (someone) to walk",0,0,0
,2089,12,7156,"RGLJ/","רַגְלִי ",,,,,", , , ",,"adjv",,"on foot",,,"Mitchel_Sec5.Z (12)",,"foot soldier","foot soldier",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5441,2,7157,"RGLJM/","רֹגְלִים ",,,,,", , , ",,"nmpr",,"Rogelim",,,,,"Rogelim","Rogelim",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7842,1,7158,"RGM/","רֶגֶם ",,,,,", , , ",,"nmpr",,"Regem",,,,,"Regem","Regem",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1744,16,7159,"RGM[","רגם ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","qal","stone to death",,,"Mitchel_Sec5.V (16)",,,"qal: stone to death;","qal: stone to death; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","stone to death",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7843,1,7160,"RGM_MLK/","רֶגֶם מֶלֶךְ ",,,,,", , , ",,"nmpr",,"Regem-Melech",,,,,"Regem-Melech","Regem-Melech",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7844,1,7161,"RGMH/","רִגְמָה ",,,,,", , , ",,"subs",,"crowd",,,,,"crowd","crowd",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2820,7,7162,"RGN[","רגן ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","nif qal","murmur",,,,,,"qal: murmur; ni: murmur, slander;","qal: murmur; qal pass: 0; ni: murmur, slander; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","murmur","murmur, slander",0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1395,22,7163,"RG</","רֶגַע I",,,,,", , , ",,"subs",,"instant; for a moment",,,"Mitchel_Sec5.P (22)",,"tranquility; movement","tranquility; movement",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7838,1,7164,"RG<=/","רָגֵעַ II",,,,,", , , ",,"adjv",,"quiet",,,,,"quiet","quiet",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1984,13,7165,"RG<[","רגע ","i-guttural",,"iii-guttural",,"i-guttural, , iii-guttural, ","i-guttural, iii-guttural","verb","hif nif qal","form a crust; stir",,,"Mitchel_Sec5.Y (13)",,,"qal: form a crust; stir; ni: be still; hi: crust over, come to rest;","qal: form a crust; stir; qal pass: 0; ni: be still; pi: 0; pu: 0; hit: 0; hi: crust over, come to rest; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","H=6","form a crust; stir","be still",0,0,0,"crust over, come to rest",0,0,0,0,0,0,0,0,0,0
,7839,1,7166,"RGC/","רֶגֶשׁ ",,,,,", , , ",,"subs",,"turmoil",,,,,"turmoil","turmoil",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7840,1,7167,"RGC[","רגשׁ ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","qal","be in turmoil",,,,,,"qal: be in turmoil;","qal: be in turmoil; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","be in turmoil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7841,1,7168,"RGCH/","רִגְשָׁה ",,,,,", , , ",,"subs",,"turmoil",,,,,"turmoil","turmoil",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3397,5,7169,"RDD[","רדד ","i-guttural",,,"geminate","i-guttural, , , geminate","i-guttural, geminate","verb","hif qal","subdue",,,,,,"qal: subdue; hi: overlay with;","qal: subdue; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: overlay with; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","subdue",0,0,0,0,"overlay with",0,0,0,0,0,0,0,0,0,0
,4411,3,7170,"RDH=[","רדה II","i-guttural",,"iii-hey",,"i-guttural, , iii-hey, ","i-guttural, iii-hey","verb","qal","take out",,,,,,"qal: take out;","qal: take out; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","take out",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1275,25,7171,"RDH[","רדה I","i-guttural",,"iii-hey",,"i-guttural, , iii-hey, ","i-guttural, iii-hey","verb","hif qal","tread; rule",,,"Mitchel_Sec5.M (26-25)",,,"qal: tread; rule; pi: march down; hi: cause to tread down;","qal: tread; rule; qal pass: 0; ni: 0; pi: march down; pu: 0; hit: 0; hi: cause to tread down; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","tread; rule",0,"march down",0,0,"cause to tread down",0,0,0,0,0,0,0,0,0,0
,7837,1,7172,"RDJ/","רַדַּי ",,,,,", , , ",,"nmpr",,"Raddai",,,,,"Raddai","Raddai",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5439,2,7173,"RDJD/","רְדִיד ",,,,,", , , ",,"subs",,"wrapper",,,,,"wrapper","wrapper",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2819,7,7174,"RDM[","רדם ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","nif","lie in deep sleep; be stunned",,,,,,"ni: lie in deep sleep; be stunned;","qal: 0; qal pass: 0; ni: lie in deep sleep; be stunned; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision",0,"lie in deep sleep; be stunned",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec1320",316,143,7175,"RDP[","רדף ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","hif nif piel pual qal","follow, pursue",,,"Mitchel_Sec3.D (143-134)",,,"qal: pursue, persecute; ni: be pursued; pass?; pi: pursue; pu: be chased; hi: chase;","qal: pursue, persecute; qal pass: 0; ni: be pursued; pass?; pi: pursue; pu: be chased; hit: 0; hi: chase; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","pursue, persecute","be pursued; pass?","pursue","be chased",0,"chase",0,0,0,0,0,0,0,0,0,0
,7847,1,7176,"RHB/","רַהַב I",,,,,", , , ",,"subs",,"stormer, enemy",,,,,"stormer, enemy","stormer, enemy",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7848,1,7177,"RHB=/","רֹהַב II",,,,,", , , ",,"subs",,"pride",,,,,"pride","pride",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3068,6,7178,"RHB==/","רַהַב III",,,,,", , , ",,"nmpr",,"Rahab",,,,,"Rahab","Rahab",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3817,4,7179,"RHB[","רהב ","i-guttural","ii-guttural",,,"i-guttural, ii-guttural, , ","i-guttural, ii-guttural","verb","hif qal","storm against",,,,,,"qal: storm against; hi: confuse;","qal: storm against; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: confuse; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","storm against",0,0,0,0,"confuse",0,0,0,0,0,0,0,0,0,0
,7849,1,7180,"RHGH/","רָהְגָּה ",,,,,", , , ",,"nmpr",,"Rohgah",,,,,"Rohgah","Rohgah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3818,4,7181,"RHV/","רַהַט ",,,,,", , , ",,"subs",,"watering trough",,,,,"watering trough","watering trough",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7850,1,7182,"RHJV/","רָהִיט ",,,,,", , , ",,"subs",,"rafter",,,,,"rafter","rafter",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4421,3,7183,"RWD[","רוד ","i-guttural","ii-waw",,,"i-guttural, ii-waw, , ","i-guttural, ii-waw","verb","hif qal","roam about",,,,,,"qal: roam about; hi: be restless;","qal: roam about; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: be restless; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","roam about",0,0,0,0,"be restless",0,0,0,0,0,0,0,0,0,0
,7905,1,7184,"RWDNJM/","רֹודָנִים ",,,,,", , , ",,"nmpr",,"Rodanim",,,,,"Rodanim","Rodanim",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4422,3,7185,"RWH/","רָוֶה ",,,,,", , , ",,"adjv",,"watered, saturated",,,,,"watered, saturated","watered, saturated",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1901,14,7186,"RWH[","רוה ","i-guttural",,"iii-hey",,"i-guttural, , iii-hey, ","i-guttural, iii-hey","verb","hif piel qal","drink one's fill",,,"Mitchel_Sec5.W (15)",,,"qal: drink one's fill; pi: saturate; hi: saturate;","qal: drink one's fill; qal pass: 0; ni: 0; pi: saturate; pu: 0; hit: 0; hi: saturate; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","drink one's fill",0,"saturate",0,0,"saturate",0,0,0,0,0,0,0,0,0,0
"sec0622",136,378,7187,"RWX/","רוּחַ I",,,,,", , , ",,"subs",,"breath, wind, spirit",,,"Mitchel_Sec2.B (399-310)",,"breath, wind, spirit","breath, wind, spirit",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5460,2,7188,"RWX=/","רֶוַח II",,,,,", , , ",,"subs",,"space; relief",,,,,"space; relief","space; relief",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1902,14,7189,"RWX[","רוח ","i-guttural","ii-waw","iii-guttural",,"i-guttural, ii-waw, iii-guttural, ","i-guttural, ii-waw, iii-guttural","verb","hif pual qal","become wide, easy",,,"Mitchel_Sec5.X (14)",,,"qal: feel relieved; pu: be spacious; hi: smell, enjoy the smell of;","qal: feel relieved; qal pass: 0; ni: 0; pi: 0; pu: be spacious; hit: 0; hi: smell, enjoy the smell of; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","H=6","feel relieved",0,0,"be spacious",0,"smell, enjoy the smell of",0,0,0,0,0,0,0,0,0,0
,5461,2,7190,"RWXH/","רְוָחָה ",,,,,", , , ",,"subs",,"relief",,,,,"relief","relief",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5457,2,7191,"RWJH/","רְוָיָה ",,,,,", , , ",,"subs",,"saturation",,,,,"saturation","saturation",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7906,1,7192,"RWM/","רֹום I",,,,,", , , ",,"subs",,"<uncertain>",,,,,"(uncertain)","(uncertain)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3072,6,7193,"RWM=/","רוּם II",,,,,", , , ",,"subs",,"height; haughtiness",,,,,"height; haughtiness","height; haughtiness",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec1120",254,188,7194,"RWM[","רום ","i-guttural","ii-waw",,,"i-guttural, ii-waw, , ","i-guttural, ii-waw","verb","hif hit hof piel pual qal","be high, exalted; be haughty",,,"Mitchel_Sec3.A (199-175)",,,"qal: be high, exalted; be haughty; pi: raise, lift up; pu: be lifted up; hit: exalt oneself; hi: lift up; remove, separate; ho: be abolished; be lifted off;","qal: be high, exalted; be haughty; qal pass: 0; ni: 0; pi: raise, lift up; pu: be lifted up; hit: exalt oneself; hi: lift up; remove, separate; ho: be abolished; be lifted off; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","be high, exalted; be haughty",0,"raise, lift up","be lifted up","exalt oneself","lift up; remove, separate","be abolished; be lifted off",0,0,0,0,0,0,0,0,0
,7907,1,7195,"RWMH/","רֹומָה I",,,,,", , , ",,"subs",,"haughtiness",,,,,"haughtiness","haughtiness",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5458,2,7196,"RWMH=/","רוּמָה II",,,,,", , , ",,"nmpr",,"Rumah",,,,,"Rumah","Rumah",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5459,2,7197,"RWMM/","רֹומַם ",,,,,", , , ",,"subs",,"praise",,,,,"praise","praise",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7908,1,7198,"RWMMT/","רֹומֵמֻת ",,,,,", , , ",,"subs",,"a rising up?; majesty?",,,,,"a rising up?; majesty?","a rising up?; majesty?",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7909,1,7199,"RWN[","רון ","i-guttural","ii-waw",,,"i-guttural, ii-waw, , ","i-guttural, ii-waw","verb","hit","be overpowered",,,,,,"hit: be overpowered;","qal: 0; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: be overpowered; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision",0,0,0,0,"be overpowered",0,0,0,0,0,0,0,0,0,0,0
,818,44,7200,"RW<[","רוע ","i-guttural",,"iii-guttural",,"i-guttural, , iii-guttural, ","i-guttural, iii-guttural","verb","hif hit pual","shout, cheer; blow horn",,,"Mitchel_Sec5.C (45-44)",,,"pu: be shouted; hit: shout out with joy; hi: shout, cheer; blow horn;","qal: 0; qal pass: 0; ni: 0; pi: 0; pu: be shouted; hit: shout out with joy; hi: shout, cheer; blow horn; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","H=6",0,0,0,"be shouted","shout out with joy","shout, cheer; blow horn",0,0,0,0,0,0,0,0,0,0
"sec1721",413,104,7201,"RWY[","רוץ ","i-guttural","ii-waw",,,"i-guttural, ii-waw, , ","i-guttural, ii-waw","verb","hif piel qal","run",,,"Mitchel_Sec3.G (111-100)",,,"qal: run; pi: dart to and fro; hi: chase away; bring quickly;","qal: run; qal pass: 0; ni: 0; pi: dart to and fro; pu: 0; hit: 0; hi: chase away; bring quickly; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","run",0,"dart to and fro",0,0,"chase away; bring quickly",0,0,0,0,0,0,0,0,0,0
,1311,24,7202,"RWC[","רושׁ ","i-guttural","ii-waw",,,"i-guttural, ii-waw, , ","i-guttural, ii-waw","verb","hit qal","be poor",,,"Mitchel_Sec5.N (24)",,,"qal: be poor; hit: pretend to be poor;","qal: be poor; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: pretend to be poor; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","Q=1","be poor",0,0,0,"pretend to be poor",0,0,0,0,0,0,0,0,0,0,0
,2092,12,7203,"RWT/","רוּת ",,,,,", , , ",,"nmpr",,"Ruth",,,"Mitchel_Sec5.Z (12)",,"Ruth","Ruth",,"done",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5468,2,7204,"RZH/","רָזֶה ",,,,,", , , ",,"adjv",,"lean",,,,,"lean","lean",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5469,2,7205,"RZH[","רזה ","i-guttural",,"iii-hey",,"i-guttural, , iii-hey, ","i-guttural, iii-hey","verb","nif qal","make lean?",,,,,,"qal: make lean?; ni: grow lean;","qal: make lean?; qal pass: 0; ni: grow lean; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","make lean?","grow lean",0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4426,3,7206,"RZWN/","רָזֹון I",,,,,", , , ",,"subs",,"leanness, wasting",,,,,"leanness, wasting","leanness, wasting",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7929,1,7207,"RZWN=/","רָזֹון II",,,,,", , , ",,"subs",,"high official",,,,,"high official","high official",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7930,1,7208,"RZWN==/","רְזֹון III",,,,,", , , ",,"nmpr",,"Rezon",,,,,"Rezon","Rezon",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5470,2,7209,"RZJ/","רָזִי ",,,,,", , , ",,"subs",,"consumption?; woe?",,,,,"consumption?; woe?","consumption?; woe?",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7928,1,7210,"RZM[","רזם ","i-guttural",,,,"i-guttural, , , ","i-guttural","verb","qal","wink",,,,,,"qal: wink;","qal: wink; qal pass: 0; ni: 0; pi: 0; pu: 0; hit: 0; hi: 0; ho: 0; hst: 0; etp: 0; nitp: 0; hotpa: 0; tif: 0; hitpo: 0; poa: 0; poe: 0.","no decision","wink",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
